Tipo Titulo,Data Vencimento,Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha,Prazo_anos
Tesouro IPCA+,2019-05-15,2019-03-07,"0,92","1,04","3171,89","3171,20","3170,69",0.188911704312115
Tesouro IPCA+,2024-08-15,2019-03-07,"4,14","4,26","2549,62","2533,74","2533,01",5.4428473648186175
Tesouro IPCA+,2035-05-15,2019-03-07,"4,43","4,55","1578,70","1549,71","1549,25",16.188911704312115
Tesouro IPCA+,2045-05-15,2019-03-07,"4,43","4,55","1024,63","994,37","994,07",26.190280629705683
Tesouro IPCA+,2019-05-15,2019-03-08,"0,94","1,06","3173,04","3172,37","3171,09",0.1861738535249829
Tesouro IPCA+,2024-08-15,2019-03-08,"4,13","4,25","2552,29","2536,40","2535,06",5.4401095140314855
Tesouro IPCA+,2035-05-15,2019-03-08,"4,42","4,54","1581,98","1552,94","1552,11",16.186173853524984
Tesouro IPCA+,2045-05-15,2019-03-08,"4,42","4,54","1027,75","997,39","996,85",26.187542778918548
Tesouro IPCA+,2019-05-15,2019-03-11,"0,95","1,07","3173,49","3172,83","3172,32",0.17796030116358658
Tesouro IPCA+,2024-08-15,2019-03-11,"4,06","4,18","2562,32","2546,37","2545,65",5.431895961670089
Tesouro IPCA+,2035-05-15,2019-03-11,"4,35","4,47","1599,65","1570,28","1569,81",16.177960301163587
Tesouro IPCA+,2045-05-15,2019-03-11,"4,35","4,47","1046,20","1015,28","1014,98",26.17932922655715
Tesouro IPCA+,2019-05-15,2019-03-12,"0,94","1,06","3176,69","3176,05","3175,43",0.17522245037645448
Tesouro IPCA+,2024-08-15,2019-03-12,"4,02","4,14","2570,51","2554,52","2553,72",5.429158110882957
Tesouro IPCA+,2035-05-15,2019-03-12,"4,35","4,47","1601,45","1572,05","1571,54",16.175222450376456
Tesouro IPCA+,2045-05-15,2019-03-12,"4,35","4,47","1047,37","1016,43","1016,10",26.17659137577002
Tesouro IPCA+,2019-05-15,2019-03-13,"0,94","1,06","3177,30","3176,67","3176,05",0.17248459958932238
Tesouro IPCA+,2024-08-15,2019-03-13,"4,01","4,13","2572,65","2556,65","2555,85",5.426420260095825
Tesouro IPCA+,2035-05-15,2019-03-13,"4,32","4,44","1609,41","1579,86","1579,35",16.17248459958932
Tesouro IPCA+,2045-05-15,2019-03-13,"4,32","4,44","1055,60","1024,41","1024,07",26.17385352498289
Tesouro IPCA+,2019-05-15,2019-03-14,"0,80","0,92","3178,62","3178,00","3177,40",0.1697467488021903
Tesouro IPCA+,2024-08-15,2019-03-14,"4,00","4,12","2574,78","2558,78","2557,98",5.423682409308693
Tesouro IPCA+,2035-05-15,2019-03-14,"4,38","4,50","1595,08","1565,81","1565,30",16.16974674880219
Tesouro IPCA+,2045-05-15,2019-03-14,"4,38","4,50","1040,22","1009,50","1009,17",26.171115674195757
Tesouro IPCA+,2019-05-15,2019-03-15,"0,75","0,87","3180,41","3179,81","3178,26",0.16700889801505817
Tesouro IPCA+,2024-08-15,2019-03-15,"4,01","4,13","2575,01","2559,03","2557,45",5.420944558521561
Tesouro IPCA+,2035-05-15,2019-03-15,"4,38","4,50","1596,07","1566,80","1565,81",16.16700889801506
Tesouro IPCA+,2045-05-15,2019-03-15,"4,38","4,50","1040,87","1010,14","1009,50",26.168377823408623
Tesouro IPCA+,2019-05-15,2019-03-18,"0,68","0,80","3181,33","3180,74","3180,16",0.15879534565366188
Tesouro IPCA+,2024-08-15,2019-03-18,"3,96","4,08","2582,50","2566,47","2565,67",5.412731006160164
Tesouro IPCA+,2035-05-15,2019-03-18,"4,31","4,43","1613,93","1584,32","1583,80",16.15879534565366
Tesouro IPCA+,2045-05-15,2019-03-18,"4,31","4,43","1059,58","1028,28","1027,95",26.16016427104723
Tesouro IPCA+,2019-05-15,2019-03-19,"0,63","0,75","3182,14","3181,56","3180,99",0.15605749486652978
Tesouro IPCA+,2024-08-15,2019-03-19,"3,91","4,03","2590,00","2573,92","2573,13",5.409993155373032
Tesouro IPCA+,2035-05-15,2019-03-19,"4,28","4,40","1621,94","1592,18","1591,66",16.15605749486653
Tesouro IPCA+,2045-05-15,2019-03-19,"4,28","4,40","1067,90","1036,35","1036,01",26.157426420260094
Tesouro IPCA+,2019-05-15,2019-03-20,"0,46","0,58","3183,49","3182,93","3182,37",0.15331964407939766
Tesouro IPCA+,2024-08-15,2019-03-20,"3,91","4,03","2590,78","2574,72","2573,92",5.4072553045859
Tesouro IPCA+,2035-05-15,2019-03-20,"4,30","4,42","1617,46","1587,79","1587,27",16.1533196440794
Tesouro IPCA+,2045-05-15,2019-03-20,"4,30","4,42","1062,91","1031,52","1031,18",26.154688569472963
Tesouro IPCA+,2019-05-15,2019-03-21,"0,40","0,52","3184,30","3183,75","3183,21",0.15058179329226556
Tesouro IPCA+,2024-08-15,2019-03-21,"3,90","4,02","2592,91","2576,84","2576,05",5.404517453798768
Tesouro IPCA+,2035-05-15,2019-03-21,"4,30","4,42","1617,97","1588,30","1587,79",16.150581793292265
Tesouro IPCA+,2045-05-15,2019-03-21,"4,30","4,42","1063,25","1031,85","1031,52",26.151950718685832
Tesouro IPCA+,2019-05-15,2019-03-22,"0,40","0,52","3185,79","3185,26","3183,75",0.14784394250513347
Tesouro IPCA+,2024-08-15,2019-03-22,"4,06","4,18","2573,09","2557,18","2555,60",5.401779603011636
Tesouro IPCA+,2035-05-15,2019-03-22,"4,46","4,58","1579,53","1550,62","1549,64",16.147843942505133
Tesouro IPCA+,2045-05-15,2019-03-22,"4,46","4,58","1022,24","992,10","991,48",26.1492128678987
Tesouro IPCA+,2019-05-15,2019-03-25,"0,49","0,61","3185,94","3185,43","3184,87",0.13963039014373715
Tesouro IPCA+,2024-08-15,2019-03-25,"4,16","4,28","2560,63","2544,82","2544,01",5.393566050650239
Tesouro IPCA+,2035-05-15,2019-03-25,"4,46","4,58","1580,04","1551,12","1550,62",16.139630390143736
Tesouro IPCA+,2045-05-15,2019-03-25,"4,46","4,58","1022,57","992,43","992,10",26.140999315537304
Tesouro IPCA+,2019-05-15,2019-03-26,"0,33","0,45","3187,15","3186,65","3186,11",0.13689253935660506
Tesouro IPCA+,2024-08-15,2019-03-26,"4,06","4,18","2574,68","2558,78","2557,98",5.390828199863107
Tesouro IPCA+,2035-05-15,2019-03-26,"4,39","4,51","1597,69","1568,44","1567,93",16.136892539356605
Tesouro IPCA+,2045-05-15,2019-03-26,"4,39","4,51","1040,93","1010,23","1009,90",26.138261464750173
Tesouro IPCA+,2019-05-15,2019-03-27,"0,19","0,31","3189,70","3189,22","3188,58",0.13415468856947296
Tesouro IPCA+,2024-08-15,2019-03-27,"4,20","4,32","2558,13","2542,37","2541,47",5.388090349075975
Tesouro IPCA+,2035-05-15,2019-03-27,"4,54","4,66","1562,44","1533,88","1533,32",16.134154688569474
Tesouro IPCA+,2045-05-15,2019-03-27,"4,54","4,66","1003,49","973,94","973,59",26.135523613963038
Tesouro IPCA+,2019-05-15,2019-03-28,"0,43","0,55","3189,38","3188,91","3188,25",0.13141683778234087
Tesouro IPCA+,2024-08-15,2019-03-28,"4,29","4,41","2547,20","2531,53","2530,62",5.385352498288843
Tesouro IPCA+,2035-05-15,2019-03-28,"4,61","4,73","1546,28","1518,04","1517,48",16.13141683778234
Tesouro IPCA+,2045-05-15,2019-03-28,"4,61","4,73","986,50","957,48","957,13",26.132785763175907
Tesouro IPCA+,2019-05-15,2019-03-29,"0,39","0,51","3191,37","3190,92","3189,07",0.12867898699520877
Tesouro IPCA+,2024-08-15,2019-03-29,"4,10","4,22","2574,09","2558,24","2556,39",5.382614647501711
Tesouro IPCA+,2035-05-15,2019-03-29,"4,46","4,58","1583,52","1554,57","1553,43",16.128678986995208
Tesouro IPCA+,2045-05-15,2019-03-29,"4,46","4,58","1024,82","994,63","993,90",26.130047912388775
Tesouro IPCA+,2019-05-15,2019-04-01,"0,35","0,47","3192,17","3191,73","3191,07",0.12046543463381246
Tesouro IPCA+,2024-08-15,2019-04-01,"4,05","4,17","2581,62","2565,72","2564,83",5.374401095140315
Tesouro IPCA+,2035-05-15,2019-04-01,"4,40","4,52","1598,78","1569,54","1568,98",16.12046543463381
Tesouro IPCA+,2045-05-15,2019-04-01,"4,40","4,52","1040,65","1009,98","1009,61",26.12183436002738
Tesouro IPCA+,2019-05-15,2019-04-02,"0,40","0,52","3192,63","3192,20","3191,54",0.11772758384668036
Tesouro IPCA+,2024-08-15,2019-04-02,"4,07","4,19","2579,85","2563,98","2563,08",5.371663244353183
Tesouro IPCA+,2035-05-15,2019-04-02,"4,43","4,55","1591,99","1562,89","1562,32",16.11772758384668
Tesouro IPCA+,2045-05-15,2019-04-02,"4,43","4,55","1033,26","1002,82","1002,46",26.119096509240247
Tesouro IPCA+,2019-05-15,2019-04-03,"0,37","0,49","3193,38","3192,97","3192,31",0.11498973305954825
Tesouro IPCA+,2024-08-15,2019-04-03,"4,03","4,15","2586,05","2570,15","2569,26",5.368925393566051
Tesouro IPCA+,2035-05-15,2019-04-03,"4,42","4,54","1595,01","1565,86","1565,29",16.11498973305955
Tesouro IPCA+,2045-05-15,2019-04-03,"4,42","4,54","1036,21","1005,69","1005,32",26.116358658453116
Tesouro IPCA+,2019-05-15,2019-04-04,"0,15","0,27","3194,74","3194,35","3193,72",0.11225188227241616
Tesouro IPCA+,2024-08-15,2019-04-04,"4,08","4,20","2580,30","2564,46","2563,56",5.366187542778919
Tesouro IPCA+,2035-05-15,2019-04-04,"4,48","4,60","1580,93","1552,06","1551,50",16.112251882272417
Tesouro IPCA+,2045-05-15,2019-04-04,"4,48","4,60","1021,20","991,14","990,78",26.11362080766598
Tesouro IPCA+,2019-05-15,2019-04-05,"0,13","0,25","3196,61","3196,23","3194,41",0.10951403148528405
Tesouro IPCA+,2024-08-15,2019-04-05,"4,05","4,17","2586,13","2570,26","2568,41",5.363449691991787
Tesouro IPCA+,2035-05-15,2019-04-05,"4,46","4,58","1586,96","1557,98","1556,84",16.109514031485283
Tesouro IPCA+,2045-05-15,2019-04-05,"4,46","4,58","1027,05","996,82","996,08",26.11088295687885
Tesouro IPCA+,2019-05-15,2019-04-08,"-0,06","0,06","3197,80","3197,44","3196,83",0.10130047912388775
Tesouro IPCA+,2024-08-15,2019-04-08,"4,05","4,17","2587,03","2571,16","2570,26",5.3552361396303905
Tesouro IPCA+,2035-05-15,2019-04-08,"4,45","4,57","1589,98","1560,95","1560,38",16.10130047912389
Tesouro IPCA+,2045-05-15,2019-04-08,"4,45","4,57","1029,98","999,67","999,30",26.102669404517453
Tesouro IPCA+,2019-05-15,2019-04-09,"-0,11","0,01","3198,54","3198,19","3197,59",0.09856262833675565
Tesouro IPCA+,2024-08-15,2019-04-09,"4,11","4,23","2579,97","2564,17","2563,27",5.352498288843258
Tesouro IPCA+,2035-05-15,2019-04-09,"4,48","4,60","1583,24","1554,34","1553,78",16.098562628336754
Tesouro IPCA+,2045-05-15,2019-04-09,"4,48","4,60","1022,68","992,60","992,23",26.099931553730322
Tesouro IPCA+,2019-05-15,2019-04-10,"-0,06","0,06","3203,69","3203,35","3202,58",0.09582477754962354
Tesouro IPCA+,2024-08-15,2019-04-10,"4,15","4,27","2579,38","2563,60","2562,55",5.349760438056126
Tesouro IPCA+,2035-05-15,2019-04-10,"4,48","4,60","1586,14","1557,20","1556,55",16.095824777549623
Tesouro IPCA+,2045-05-15,2019-04-10,"4,48","4,60","1024,56","994,42","994,00",26.09719370294319
Tesouro IPCA+,2019-05-15,2019-04-11,"-0,09","0,03","3204,54","3204,22","3203,44",0.09308692676249145
Tesouro IPCA+,2024-08-15,2019-04-11,"4,21","4,33","2572,51","2556,79","2555,75",5.347022587268994
Tesouro IPCA+,2035-05-15,2019-04-11,"4,56","4,68","1567,44","1538,87","1538,22",16.093086926762492
Tesouro IPCA+,2045-05-15,2019-04-11,"4,56","4,68","1004,78","975,25","974,84",26.094455852156056
Tesouro IPCA+,2019-05-15,2019-04-12,"-0,23","-0,11","3207,20","3206,89","3204,59",0.09034907597535935
Tesouro IPCA+,2024-08-15,2019-04-12,"4,23","4,35","2572,17","2556,47","2554,19",5.344284736481861
Tesouro IPCA+,2035-05-15,2019-04-12,"4,57","4,69","1566,45","1537,91","1536,52",16.09034907597536
Tesouro IPCA+,2045-05-15,2019-04-12,"4,57","4,69","1003,19","973,71","972,83",26.091718001368925
Tesouro IPCA+,2019-05-15,2019-04-15,"-0,13","-0,01","3207,50","3207,21","3206,64",0.08213552361396304
Tesouro IPCA+,2024-08-15,2019-04-15,"4,21","4,33","2575,68","2559,96","2559,08",5.336071184120465
Tesouro IPCA+,2035-05-15,2019-04-15,"4,58","4,70","1564,61","1536,11","1535,55",16.082135523613964
Tesouro IPCA+,2045-05-15,2019-04-15,"4,58","4,70","1001,05","971,65","971,30",26.083504449007528
Tesouro IPCA+,2019-05-15,2019-04-16,"-0,20","-0,08","3208,22","3207,95","3207,38",0.07939767282683094
Tesouro IPCA+,2024-08-15,2019-04-16,"4,20","4,32","2577,88","2562,16","2561,27",5.333333333333333
Tesouro IPCA+,2035-05-15,2019-04-16,"4,59","4,71","1562,77","1534,32","1533,76",16.079397672826833
Tesouro IPCA+,2045-05-15,2019-04-16,"4,59","4,71","998,93","969,59","969,24",26.080766598220396
Tesouro IPCA+,2019-05-15,2019-04-17,"-0,39","-0,27","3209,18","3208,92","3208,38",0.07665982203969883
Tesouro IPCA+,2024-08-15,2019-04-17,"4,20","4,32","2578,76","2563,05","2562,16",5.330595482546201
Tesouro IPCA+,2035-05-15,2019-04-17,"4,56","4,68","1570,53","1541,93","1541,38",16.076659822039698
Tesouro IPCA+,2045-05-15,2019-04-17,"4,56","4,68","1006,76","977,19","976,84",26.078028747433265
Tesouro IPCA+,2019-05-15,2019-04-18,"-0,32","-0,20","3211,30","3211,05","3208,77",0.07392197125256673
Tesouro IPCA+,2024-08-15,2019-04-18,"4,17","4,29","2584,98","2569,24","2566,97",5.327857631759069
Tesouro IPCA+,2035-05-15,2019-04-18,"4,53","4,65","1579,18","1550,42","1549,03",16.073921971252567
Tesouro IPCA+,2045-05-15,2019-04-18,"4,53","4,65","1015,21","985,38","984,50",26.075290896646134
Tesouro IPCA+,2019-05-15,2019-04-22,"-0,38","-0,26","3211,95","3211,72","3211,18",0.06297056810403832
Tesouro IPCA+,2024-08-15,2019-04-22,"4,15","4,27","2588,50","2572,74","2571,85",5.316906228610541
Tesouro IPCA+,2035-05-15,2019-04-22,"4,52","4,64","1582,16","1553,36","1552,80",16.06297056810404
Tesouro IPCA+,2045-05-15,2019-04-22,"4,52","4,64","1018,10","988,19","987,83",26.064339493497606
Tesouro IPCA+,2019-05-15,2019-04-23,"-0,38","-0,26","3212,48","3212,26","3211,72",0.06023271731690623
Tesouro IPCA+,2024-08-15,2019-04-23,"4,14","4,26","2590,70","2574,94","2574,05",5.314168377823409
Tesouro IPCA+,2035-05-15,2019-04-23,"4,51","4,63","1585,15","1556,29","1555,73",16.060232717316907
Tesouro IPCA+,2045-05-15,2019-04-23,"4,51","4,63","1020,99","991,00","990,65",26.06160164271047
Tesouro IPCA+,2019-05-15,2019-04-24,"-0,54","-0,42","3213,27","3213,07","3212,55",0.057494866529774126
Tesouro IPCA+,2024-08-15,2019-04-24,"4,09","4,21","2598,18","2582,38","2581,49",5.3114305270362765
Tesouro IPCA+,2035-05-15,2019-04-24,"4,46","4,58","1597,90","1568,81","1568,25",16.057494866529773
Tesouro IPCA+,2045-05-15,2019-04-24,"4,46","4,58","1034,13","1003,74","1003,38",26.05886379192334
Tesouro IPCA+,2019-05-15,2019-04-25,"-0,54","-0,42","3213,78","3213,59","3213,07",0.05475701574264202
Tesouro IPCA+,2024-08-15,2019-04-25,"4,17","4,29","2588,51","2572,80","2571,91",5.308692676249144
Tesouro IPCA+,2035-05-15,2019-04-25,"4,51","4,63","1586,27","1557,41","1556,85",16.05475701574264
Tesouro IPCA+,2045-05-15,2019-04-25,"4,51","4,63","1021,72","991,71","991,36",26.05612594113621
Tesouro IPCA+,2019-05-15,2019-04-26,"-1,49","-1,37","3217,83","3217,66","3215,88",0.05201916495550993
Tesouro IPCA+,2024-08-15,2019-04-26,"4,16","4,28","2592,49","2576,75","2574,76",5.305954825462012
Tesouro IPCA+,2035-05-15,2019-04-26,"4,47","4,59","1597,67","1568,60","1567,37",16.05201916495551
Tesouro IPCA+,2045-05-15,2019-04-26,"4,47","4,59","1032,99","1002,65","1001,87",26.053388090349078
Tesouro IPCA+,2019-05-15,2019-04-29,"-1,02","-0,90","3217,68","3217,53","3216,99",0.04380561259411362
Tesouro IPCA+,2024-08-15,2019-04-29,"4,10","4,22","2601,34","2585,56","2584,61",5.297741273100616
Tesouro IPCA+,2035-05-15,2019-04-29,"4,43","4,55","1608,09","1578,83","1578,23",16.043805612594113
Tesouro IPCA+,2045-05-15,2019-04-29,"4,43","4,55","1043,71","1013,05","1012,66",26.04517453798768
Tesouro IPCA+,2019-05-15,2019-04-30,"-0,97","-0,85","3218,80","3218,66","3217,47",0.04106776180698152
Tesouro IPCA+,2024-08-15,2019-04-30,"4,10","4,22","2602,81","2587,03","2585,56",5.295003422313484
Tesouro IPCA+,2035-05-15,2019-04-30,"4,43","4,55","1609,02","1579,75","1578,83",16.041067761806982
Tesouro IPCA+,2045-05-15,2019-04-30,"4,43","4,55","1044,31","1013,64","1013,05",26.04243668720055
Tesouro IPCA+,2019-05-15,2019-05-02,"-1,29","-1,17","3219,66","3219,54","3219,03",0.03559206023271732
Tesouro IPCA+,2024-08-15,2019-05-02,"4,12","4,24","2601,11","2585,36","2584,41",5.28952772073922
Tesouro IPCA+,2035-05-15,2019-05-02,"4,45","4,57","1604,70","1575,52","1574,92",16.035592060232716
Tesouro IPCA+,2045-05-15,2019-05-02,"4,45","4,57","1039,53","1009,00","1008,62",26.036960985626283
Tesouro IPCA+,2019-05-15,2019-05-03,"-1,36","-1,24","3221,52","3221,41","3219,61",0.03285420944558522
Tesouro IPCA+,2024-08-15,2019-05-03,"4,09","4,21","2607,07","2591,29","2589,28",5.286789869952088
Tesouro IPCA+,2035-05-15,2019-05-03,"4,42","4,54","1613,35","1584,00","1582,77",16.032854209445585
Tesouro IPCA+,2045-05-15,2019-05-03,"4,42","4,54","1048,12","1017,34","1016,54",26.034223134839152
Tesouro IPCA+,2019-05-15,2019-05-06,"-1,54","-1,42","3222,13","3222,04","3221,57",0.024640657084188913
Tesouro IPCA+,2024-08-15,2019-05-06,"4,04","4,16","2614,62","2598,79","2597,85",5.278576317590692
Tesouro IPCA+,2035-05-15,2019-05-06,"4,40","4,52","1618,90","1589,46","1588,86",16.024640657084188
Tesouro IPCA+,2045-05-15,2019-05-06,"4,40","4,52","1053,74","1022,79","1022,40",26.026009582477755
Tesouro IPCA+,2019-05-15,2019-05-07,"-1,50","-1,38","3222,56","3222,48","3222,01",0.02190280629705681
Tesouro IPCA+,2024-08-15,2019-05-07,"4,04","4,16","2615,56","2599,74","2598,79",5.27583846680356
Tesouro IPCA+,2035-05-15,2019-05-07,"4,38","4,50","1624,47","1594,93","1594,32",16.021902806297057
Tesouro IPCA+,2045-05-15,2019-05-07,"4,38","4,50","1059,39","1028,27","1027,88",26.023271731690624
Tesouro IPCA+,2019-05-15,2019-05-08,"-1,53","-1,41","3223,04","3222,98","3222,50",0.019164955509924708
Tesouro IPCA+,2024-08-15,2019-05-08,"4,04","4,16","2616,50","2600,69","2599,74",5.2731006160164275
Tesouro IPCA+,2035-05-15,2019-05-08,"4,37","4,49","1627,56","1597,97","1597,37",16.019164955509925
Tesouro IPCA+,2045-05-15,2019-05-08,"4,37","4,49","1062,42","1031,22","1030,83",26.02053388090349
Tesouro IPCA+,2019-05-15,2019-05-09,"-1,52","-1,40","3223,49","3223,44","3222,97",0.01642710472279261
Tesouro IPCA+,2024-08-15,2019-05-09,"4,02","4,14","2620,09","2604,26","2603,32",5.270362765229295
Tesouro IPCA+,2035-05-15,2019-05-09,"4,37","4,49","1628,17","1598,57","1597,97",16.016427104722794
Tesouro IPCA+,2045-05-15,2019-05-09,"4,37","4,49","1062,81","1031,61","1031,22",26.017796030116358
Tesouro IPCA+,2019-05-15,2019-05-10,"-1,58","-1,46","3224,08","3224,04","3222,40",0.013689253935660506
Tesouro IPCA+,2024-08-15,2019-05-10,"3,98","4,10","2626,42","2610,56","2608,66",5.2676249144421625
Tesouro IPCA+,2035-05-15,2019-05-10,"4,32","4,44","1641,34","1611,49","1610,30",16.01368925393566
Tesouro IPCA+,2045-05-15,2019-05-10,"4,32","4,44","1076,54","1044,92","1044,15",26.015058179329227
Tesouro IPCA+,2019-05-15,2019-05-13,"-0,97","-0,85","3224,40","3224,39","3223,89",0.0054757015742642025
Tesouro IPCA+,2024-08-15,2019-05-13,"4,01","4,13","2623,35","2607,53","2606,61",5.259411362080766
Tesouro IPCA+,2035-05-15,2019-05-13,"4,34","4,46","1636,91","1607,16","1606,57",16.005475701574266
Tesouro IPCA+,2045-05-15,2019-05-13,"4,34","4,46","1071,59","1040,12","1039,74",26.00684462696783
Tesouro IPCA+,2019-05-15,2019-05-14,"-0,94","-0,82","3224,89","3224,89","3224,38",0.0027378507871321013
Tesouro IPCA+,2024-08-15,2019-05-14,"3,99","4,11","2626,90","2611,07","2610,16",5.256673511293634
Tesouro IPCA+,2035-05-15,2019-05-14,"4,34","4,46","1637,49","1607,74","1607,16",16.00273785078713
Tesouro IPCA+,2045-05-15,2019-05-14,"4,34","4,46","1071,97","1040,50","1040,12",26.0041067761807
Tesouro IPCA+,2024-08-15,2019-05-15,"3,90","4,02","2639,50","2623,59","2622,93",5.253935660506502
Tesouro IPCA+,2035-05-15,2019-05-15,"4,30","4,42","1647,97","1618,02","1617,59",16.0
Tesouro IPCA+,2045-05-15,2019-05-15,"4,30","4,42","1082,96","1051,16","1050,88",26.001368925393567
Tesouro IPCA+,2024-08-15,2019-05-16,"3,91","4,03","2638,82","2622,92","2622,27",5.25119780971937
Tesouro IPCA+,2035-05-15,2019-05-16,"4,30","4,42","1648,40","1618,45","1618,02",15.997262149212867
Tesouro IPCA+,2045-05-15,2019-05-16,"4,30","4,42","1083,24","1051,44","1051,16",25.998631074606433
Tesouro IPCA+,2024-08-15,2019-05-17,"4,00","4,12","2628,03","2612,23","2611,08",5.248459958932238
Tesouro IPCA+,2035-05-15,2019-05-17,"4,32","4,44","1644,10","1614,25","1613,51",15.994524298425736
Tesouro IPCA+,2045-05-15,2019-05-17,"4,32","4,44","1078,36","1046,70","1046,23",25.9958932238193
Tesouro IPCA+,2024-08-15,2019-05-20,"4,06","4,18","2620,77","2605,03","2604,37",5.240246406570842
Tesouro IPCA+,2035-05-15,2019-05-20,"4,35","4,47","1637,01","1607,30","1606,87",15.986310746064339
Tesouro IPCA+,2045-05-15,2019-05-20,"4,35","4,47","1070,63","1039,22","1038,94",25.987679671457904
Tesouro IPCA+,2024-08-15,2019-05-21,"4,03","4,15","2625,38","2609,62","2608,96",5.23750855578371
Tesouro IPCA+,2035-05-15,2019-05-21,"4,29","4,41","1652,51","1622,51","1622,08",15.983572895277208
Tesouro IPCA+,2045-05-15,2019-05-21,"4,29","4,41","1086,99","1055,08","1054,80",25.984941820670773
Tesouro IPCA+,2024-08-15,2019-05-22,"3,97","4,09","2633,96","2618,15","2617,49",5.234770704996578
Tesouro IPCA+,2035-05-15,2019-05-22,"4,24","4,36","1665,62","1635,37","1634,94",15.980835044490075
Tesouro IPCA+,2045-05-15,2019-05-22,"4,24","4,36","1100,86","1068,54","1068,26",25.982203969883642
Tesouro IPCA+,2024-08-15,2019-05-23,"4,01","4,13","2629,33","2613,57","2612,91",5.232032854209446
Tesouro IPCA+,2035-05-15,2019-05-23,"4,29","4,41","1653,38","1623,38","1622,94",15.978097193702943
Tesouro IPCA+,2045-05-15,2019-05-23,"4,29","4,41","1087,55","1055,64","1055,36",25.97946611909651
Tesouro IPCA+,2024-08-15,2019-05-24,"3,94","4,06","2639,72","2623,90","2622,75",5.229295003422314
Tesouro IPCA+,2035-05-15,2019-05-24,"4,22","4,34","1671,89","1641,54","1640,80",15.97535934291581
Tesouro IPCA+,2045-05-15,2019-05-24,"4,22","4,34","1107,12","1074,62","1074,14",25.976728268309376
Tesouro IPCA+,2024-08-15,2019-05-27,"3,92","4,04","2642,47","2626,64","2626,02",5.221081451060917
Tesouro IPCA+,2035-05-15,2019-05-27,"4,23","4,35","1669,42","1639,12","1638,72",15.967145790554415
Tesouro IPCA+,2045-05-15,2019-05-27,"4,23","4,35","1104,43","1072,01","1071,75",25.968514715947983
Tesouro IPCA+,2024-08-15,2019-05-28,"3,89","4,01","2647,05","2631,20","2630,58",5.218343600273785
Tesouro IPCA+,2035-05-15,2019-05-28,"4,21","4,33","1674,93","1644,54","1644,13",15.964407939767282
Tesouro IPCA+,2045-05-15,2019-05-28,"4,21","4,33","1110,20","1077,61","1077,35",25.965776865160848
Tesouro IPCA+,2024-08-15,2019-05-29,"3,76","3,88","2664,94","2648,98","2648,37",5.215605749486653
Tesouro IPCA+,2035-05-15,2019-05-29,"4,10","4,22","1703,72","1672,78","1672,38",15.961670088980151
Tesouro IPCA+,2045-05-15,2019-05-29,"4,10","4,22","1141,23","1107,71","1107,44",25.963039014373717
Tesouro IPCA+,2024-08-15,2019-05-30,"3,73","3,85","2669,55","2653,56","2652,96",5.212867898699521
Tesouro IPCA+,2035-05-15,2019-05-30,"4,07","4,19","1711,95","1680,86","1680,46",15.958932238193018
Tesouro IPCA+,2045-05-15,2019-05-30,"4,07","4,19","1150,05","1116,26","1115,99",25.960301163586585
Tesouro IPCA+,2024-08-15,2019-05-31,"3,70","3,82","2674,57","2658,56","2657,55",5.210130047912389
Tesouro IPCA+,2035-05-15,2019-05-31,"3,98","4,10","1736,35","1704,79","1704,12",15.956194387405887
Tesouro IPCA+,2045-05-15,2019-05-31,"3,98","4,10","1176,55","1141,95","1141,51",25.95756331279945
Tesouro IPCA+,2024-08-15,2019-06-03,"3,69","3,81","2676,50","2660,49","2659,89",5.201916495550993
Tesouro IPCA+,2035-05-15,2019-06-03,"3,97","4,09","1739,41","1707,80","1707,40",15.94798083504449
Tesouro IPCA+,2045-05-15,2019-06-03,"3,97","4,09","1179,75","1145,06","1144,79",25.949349760438057
Tesouro IPCA+,2024-08-15,2019-06-04,"3,63","3,75","2685,13","2669,08","2668,48",5.19917864476386
Tesouro IPCA+,2035-05-15,2019-06-04,"3,89","4,01","1761,23","1729,21","1728,80",15.945242984257359
Tesouro IPCA+,2045-05-15,2019-06-04,"3,89","4,01","1203,75","1168,34","1168,07",25.946611909650922
Tesouro IPCA+,2024-08-15,2019-06-05,"3,64","3,76","2684,38","2668,34","2667,74",5.196440793976728
Tesouro IPCA+,2035-05-15,2019-06-05,"3,93","4,05","1750,89","1719,08","1718,67",15.942505133470226
Tesouro IPCA+,2045-05-15,2019-06-05,"3,93","4,05","1192,10","1157,05","1156,78",25.94387405886379
Tesouro IPCA+,2024-08-15,2019-06-06,"3,63","3,75","2686,31","2670,27","2669,67",5.193702943189596
Tesouro IPCA+,2035-05-15,2019-06-06,"3,94","4,06","1748,62","1716,86","1716,45",15.939767282683095
Tesouro IPCA+,2045-05-15,2019-06-06,"3,94","4,06","1189,41","1154,45","1154,18",25.94113620807666
Tesouro IPCA+,2024-08-15,2019-06-07,"3,53","3,65","2698,27","2682,16","2681,44",5.190965092402464
Tesouro IPCA+,2035-05-15,2019-06-07,"3,93","4,05","1750,35","1718,57","1718,08",15.937029431895962
Tesouro IPCA+,2045-05-15,2019-06-07,"3,93","4,05","1191,74","1156,71","1156,38",25.93839835728953
Tesouro IPCA+,2024-08-15,2019-06-10,"3,44","3,56","2710,91","2694,72","2694,23",5.1827515400410675
